Table_Ref,CollectionYearRange,Parent_Org_ONS_Code,Parent_Org_Name,Org_ONS_Code,Org_Name,Child_Age,Unit,Indicator,Value
8a_8b_8c,2018-19,E12000004,East Midlands,E06000018,Nottingham,12m,Number,PCV,3496
8a_8b_8c,2018-19,E12000004,East Midlands,E06000018,Nottingham,12m,Number,MenB,3467
8a_8b_8c,2018-19,E12000004,East Midlands,E10000007,Derbyshire,12m,Number,12m_Eligible_Pop,7502
8a_8b_8c,2018-19,E12000004,East Midlands,E10000007,Derbyshire,12m,Number,DTaP_IPV_Hib,7145
8a_8b_8c,2018-19,E12000004,East Midlands,E10000007,Derbyshire,12m,Number,Rota,7108
8a_8b_8c,2018-19,E12000004,East Midlands,E10000007,Derbyshire,12m,Number,PCV,7186
8a_8b_8c,2018-19,E12000004,East Midlands,E10000007,Derbyshire,12m,Number,MenB,7156
8a_8b_8c,2018-19,E12000004,East Midlands,E10000018,Leicestershire (inc. Rutland),12m,Number,12m_Eligible_Pop,7329
8a_8b_8c,2018-19,E12000004,East Midlands,E10000018,Leicestershire (inc. Rutland),12m,Number,DTaP_IPV_Hib,7090
8a_8b_8c,2018-19,E12000004,East Midlands,E10000018,Leicestershire (inc. Rutland),12m,Number,Rota,6948
8a_8b_8c,2018-19,E12000004,East Midlands,E10000018,Leicestershire (inc. Rutland),12m,Number,PCV,7112
8a_8b_8c,2018-19,E12000004,East Midlands,E10000018,Leicestershire (inc. Rutland),12m,Number,MenB,7069
8a_8b_8c,2018-19,E12000004,East Midlands,E10000019,Lincolnshire,12m,Number,12m_Eligible_Pop,7685
8a_8b_8c,2018-19,E12000004,East Midlands,E10000019,Lincolnshire,12m,Number,DTaP_IPV_Hib,7199
8a_8b_8c,2018-19,E12000004,East Midlands,E10000019,Lincolnshire,12m,Number,Rota,6993
8a_8b_8c,2018-19,E12000004,East Midlands,E10000019,Lincolnshire,12m,Number,PCV,7249
8a_8b_8c,2018-19,E12000004,East Midlands,E10000019,Lincolnshire,12m,Number,MenB,7216
8a_8b_8c,2018-19,E12000004,East Midlands,E10000021,Northamptonshire,12m,Number,12m_Eligible_Pop,8845
8a_8b_8c,2018-19,E12000004,East Midlands,E10000021,Northamptonshire,12m,Number,DTaP_IPV_Hib,8377
8a_8b_8c,2018-19,E12000004,East Midlands,E10000021,Northamptonshire,12m,Number,Rota,8138
8a_8b_8c,2018-19,E12000004,East Midlands,E10000021,Northamptonshire,12m,Number,PCV,8401
8a_8b_8c,2018-19,E12000004,East Midlands,E10000021,Northamptonshire,12m,Number,MenB,8327
8a_8b_8c,2018-19,E12000004,East Midlands,E10000024,Nottinghamshire,12m,Number,12m_Eligible_Pop,8411
8a_8b_8c,2018-19,E12000004,East Midlands,E10000024,Nottinghamshire,12m,Number,DTaP_IPV_Hib,8000
8a_8b_8c,2018-19,E12000004,East Midlands,E10000024,Nottinghamshire,12m,Number,Rota,7876
8a_8b_8c,2018-19,E12000004,East Midlands,E10000024,Nottinghamshire,12m,Number,PCV,8007
8a_8b_8c,2018-19,E12000004,East Midlands,E10000024,Nottinghamshire,12m,Number,MenB,7979
8a_8b_8c,2018-19,E12000005,West Midlands,E06000019,Herefordshire,12m,Number,12m_Eligible_Pop,1792
8a_8b_8c,2018-19,E12000005,West Midlands,E06000019,Herefordshire,12m,Number,DTaP_IPV_Hib,1648
8a_8b_8c,2018-19,E12000005,West Midlands,E06000019,Herefordshire,12m,Number,Rota,1600
8a_8b_8c,2018-19,E12000005,West Midlands,E06000019,Herefordshire,12m,Number,PCV,1648
8a_8b_8c,2018-19,E12000005,West Midlands,E06000019,Herefordshire,12m,Number,MenB,1638
8a_8b_8c,2018-19,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,Number,12m_Eligible_Pop,2125
8a_8b_8c,2018-19,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,Number,DTaP_IPV_Hib,1999
8a_8b_8c,2018-19,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,Number,Rota,1946
8a_8b_8c,2018-19,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,Number,PCV,2013
8a_8b_8c,2018-19,E12000005,West Midlands,E06000020,Telford and Wrekin,12m,Number,MenB,2003
8a_8b_8c,2018-19,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,Number,12m_Eligible_Pop,3415
8a_8b_8c,2018-19,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,Number,DTaP_IPV_Hib,3147
8a_8b_8c,2018-19,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,Number,Rota,2990
8a_8b_8c,2018-19,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,Number,PCV,3190
8a_8b_8c,2018-19,E12000005,West Midlands,E06000021,Stoke-on-Trent,12m,Number,MenB,3171
8a_8b_8c,2018-19,E12000005,West Midlands,E06000051,Shropshire,12m,Number,12m_Eligible_Pop,2749
8a_8b_8c,2018-19,E12000005,West Midlands,E06000051,Shropshire,12m,Number,DTaP_IPV_Hib,2610
8a_8b_8c,2018-19,E12000005,West Midlands,E06000051,Shropshire,12m,Number,Rota,2554
8a_8b_8c,2018-19,E12000005,West Midlands,E06000051,Shropshire,12m,Number,PCV,2621
8a_8b_8c,2018-19,E12000005,West Midlands,E06000051,Shropshire,12m,Number,MenB,2611
8a_8b_8c,2018-19,E12000005,West Midlands,E08000025,Birmingham,12m,Number,12m_Eligible_Pop,16256
8a_8b_8c,2018-19,E12000005,West Midlands,E08000025,Birmingham,12m,Number,DTaP_IPV_Hib,14439
8a_8b_8c,2018-19,E12000005,West Midlands,E08000025,Birmingham,12m,Number,Rota,13597
8a_8b_8c,2018-19,E12000005,West Midlands,E08000025,Birmingham,12m,Number,PCV,14601
8a_8b_8c,2018-19,E12000005,West Midlands,E08000025,Birmingham,12m,Number,MenB,14449
8a_8b_8c,2018-19,E12000005,West Midlands,E08000026,Coventry,12m,Number,12m_Eligible_Pop,4630
8a_8b_8c,2018-19,E12000005,West Midlands,E08000026,Coventry,12m,Number,DTaP_IPV_Hib,4165
8a_8b_8c,2018-19,E12000005,West Midlands,E08000026,Coventry,12m,Number,Rota,4005
8a_8b_8c,2018-19,E12000005,West Midlands,E08000026,Coventry,12m,Number,PCV,4217
8a_8b_8c,2018-19,E12000005,West Midlands,E08000026,Coventry,12m,Number,MenB,4158
8a_8b_8c,2018-19,E12000005,West Midlands,E08000027,Dudley,12m,Number,12m_Eligible_Pop,3661
8a_8b_8c,2018-19,E12000005,West Midlands,E08000027,Dudley,12m,Number,DTaP_IPV_Hib,3471
8a_8b_8c,2018-19,E12000005,West Midlands,E08000027,Dudley,12m,Number,Rota,3353
8a_8b_8c,2018-19,E12000005,West Midlands,E08000027,Dudley,12m,Number,PCV,3490
8a_8b_8c,2018-19,E12000005,West Midlands,E08000027,Dudley,12m,Number,MenB,3484
8a_8b_8c,2018-19,E12000005,West Midlands,E08000028,Sandwell,12m,Number,12m_Eligible_Pop,4529
8a_8b_8c,2018-19,E12000005,West Midlands,E08000028,Sandwell,12m,Number,DTaP_IPV_Hib,4156
8a_8b_8c,2018-19,E12000005,West Midlands,E08000028,Sandwell,12m,Number,Rota,3946
8a_8b_8c,2018-19,E12000005,West Midlands,E08000028,Sandwell,12m,Number,PCV,4171
8a_8b_8c,2018-19,E12000005,West Midlands,E08000028,Sandwell,12m,Number,MenB,4156
8a_8b_8c,2018-19,E12000005,West Midlands,E08000029,Solihull,12m,Number,12m_Eligible_Pop,2408
8a_8b_8c,2018-19,E12000005,West Midlands,E08000029,Solihull,12m,Number,DTaP_IPV_Hib,2226
8a_8b_8c,2018-19,E12000005,West Midlands,E08000029,Solihull,12m,Number,Rota,2168
8a_8b_8c,2018-19,E12000005,West Midlands,E08000029,Solihull,12m,Number,PCV,2243
8a_8b_8c,2018-19,E12000005,West Midlands,E08000029,Solihull,12m,Number,MenB,2233
8a_8b_8c,2018-19,E12000005,West Midlands,E08000030,Walsall,12m,Number,12m_Eligible_Pop,3803
8a_8b_8c,2018-19,E12000005,West Midlands,E08000030,Walsall,12m,Number,DTaP_IPV_Hib,3547
8a_8b_8c,2018-19,E12000005,West Midlands,E08000030,Walsall,12m,Number,Rota,3389
8a_8b_8c,2018-19,E12000005,West Midlands,E08000030,Walsall,12m,Number,PCV,3567
8a_8b_8c,2018-19,E12000005,West Midlands,E08000030,Walsall,12m,Number,MenB,3546
8a_8b_8c,2018-19,E12000005,West Midlands,E08000031,Wolverhampton,12m,Number,12m_Eligible_Pop,3443
8a_8b_8c,2018-19,E12000005,West Midlands,E08000031,Wolverhampton,12m,Number,DTaP_IPV_Hib,3138
8a_8b_8c,2018-19,E12000005,West Midlands,E08000031,Wolverhampton,12m,Number,Rota,3033
8a_8b_8c,2018-19,E12000005,West Midlands,E08000031,Wolverhampton,12m,Number,PCV,3171
8a_8b_8c,2018-19,E12000005,West Midlands,E08000031,Wolverhampton,12m,Number,MenB,3150
8a_8b_8c,2018-19,E12000005,West Midlands,E10000028,Staffordshire,12m,Number,12m_Eligible_Pop,8489
8a_8b_8c,2018-19,E12000005,West Midlands,E10000028,Staffordshire,12m,Number,DTaP_IPV_Hib,8087
8a_8b_8c,2018-19,E12000005,West Midlands,E10000028,Staffordshire,12m,Number,Rota,7980
8a_8b_8c,2018-19,E12000005,West Midlands,E10000028,Staffordshire,12m,Number,PCV,8133
8a_8b_8c,2018-19,E12000005,West Midlands,E10000028,Staffordshire,12m,Number,MenB,8096
8a_8b_8c,2018-19,E12000005,West Midlands,E10000031,Warwickshire,12m,Number,12m_Eligible_Pop,5996
8a_8b_8c,2018-19,E12000005,West Midlands,E10000031,Warwickshire,12m,Number,DTaP_IPV_Hib,5619
8a_8b_8c,2018-19,E12000005,West Midlands,E10000031,Warwickshire,12m,Number,Rota,5523
8a_8b_8c,2018-19,E12000005,West Midlands,E10000031,Warwickshire,12m,Number,PCV,5642
8a_8b_8c,2018-19,E12000005,West Midlands,E10000031,Warwickshire,12m,Number,MenB,5574
8a_8b_8c,2018-19,E12000005,West Midlands,E10000034,Worcestershire,12m,Number,12m_Eligible_Pop,5741
8a_8b_8c,2018-19,E12000005,West Midlands,E10000034,Worcestershire,12m,Number,DTaP_IPV_Hib,5386
8a_8b_8c,2018-19,E12000005,West Midlands,E10000034,Worcestershire,12m,Number,Rota,5306
8a_8b_8c,2018-19,E12000005,West Midlands,E10000034,Worcestershire,12m,Number,PCV,5416
8a_8b_8c,2018-19,E12000005,West Midlands,E10000034,Worcestershire,12m,Number,MenB,5386
8a_8b_8c,2018-19,E12000006,East of England,E06000031,Peterborough,12m,Number,12m_Eligible_Pop,2890
8a_8b_8c,2018-19,E12000006,East of England,E06000031,Peterborough,12m,Number,DTaP_IPV_Hib,2636
8a_8b_8c,2018-19,E12000006,East of England,E06000031,Peterborough,12m,Number,Rota,2560
8a_8b_8c,2018-19,E12000006,East of England,E06000031,Peterborough,12m,Number,PCV,2643
8a_8b_8c,2018-19,E12000006,East of England,E06000031,Peterborough,12m,Number,MenB,2621
8a_8b_8c,2018-19,E12000006,East of England,E06000032,Luton,12m,Number,12m_Eligible_Pop,3433
8a_8b_8c,2018-19,E12000006,East of England,E06000032,Luton,12m,Number,DTaP_IPV_Hib,2992
8a_8b_8c,2018-19,E12000006,East of England,E06000032,Luton,12m,Number,Rota,2840
8a_8b_8c,2018-19,E12000006,East of England,E06000032,Luton,12m,Number,PCV,3037
8a_8b_8c,2018-19,E12000006,East of England,E06000032,Luton,12m,Number,MenB,3020
8a_8b_8c,2018-19,E12000006,East of England,E06000033,Southend-on-Sea,12m,Number,12m_Eligible_Pop,2184
8a_8b_8c,2018-19,E12000006,East of England,E06000033,Southend-on-Sea,12m,Number,DTaP_IPV_Hib,1986
8a_8b_8c,2018-19,E12000006,East of England,E06000033,Southend-on-Sea,12m,Number,Rota,1943
8a_8b_8c,2018-19,E12000006,East of England,E06000033,Southend-on-Sea,12m,Number,PCV,1999
8a_8b_8c,2018-19,E12000006,East of England,E06000033,Southend-on-Sea,12m,Number,MenB,1983
8a_8b_8c,2018-19,E12000006,East of England,E06000034,Thurrock,12m,Number,12m_Eligible_Pop,2531
8a_8b_8c,2018-19,E12000006,East of England,E06000034,Thurrock,12m,Number,DTaP_IPV_Hib,2315
8a_8b_8c,2018-19,E12000006,East of England,E06000034,Thurrock,12m,Number,Rota,2261
8a_8b_8c,2018-19,E12000006,East of England,E06000034,Thurrock,12m,Number,PCV,2332
8a_8b_8c,2018-19,E12000006,East of England,E06000034,Thurrock,12m,Number,MenB,2313
8a_8b_8c,2018-19,E12000006,East of England,E06000055,Bedford,12m,Number,12m_Eligible_Pop,2229
8a_8b_8c,2018-19,E12000006,East of England,E06000055,Bedford,12m,Number,DTaP_IPV_Hib,2094
8a_8b_8c,2018-19,E12000006,East of England,E06000055,Bedford,12m,Number,Rota,2063
8a_8b_8c,2018-19,E12000006,East of England,E06000055,Bedford,12m,Number,PCV,2118
8a_8b_8c,2018-19,E12000006,East of England,E06000055,Bedford,12m,Number,MenB,2108
8a_8b_8c,2018-19,E12000006,East of England,E06000056,Central Bedfordshire,12m,Number,12m_Eligible_Pop,3141
8a_8b_8c,2018-19,E12000006,East of England,E06000056,Central Bedfordshire,12m,Number,DTaP_IPV_Hib,3004
8a_8b_8c,2018-19,E12000006,East of England,E06000056,Central Bedfordshire,12m,Number,Rota,2968
8a_8b_8c,2018-19,E12000006,East of England,E06000056,Central Bedfordshire,12m,Number,PCV,3028
8a_8b_8c,2018-19,E12000006,East of England,E06000056,Central Bedfordshire,12m,Number,MenB,3022
8a_8b_8c,2018-19,E12000006,East of England,E10000003,Cambridgeshire,12m,Number,12m_Eligible_Pop,7331
8a_8b_8c,2018-19,E12000006,East of England,E10000003,Cambridgeshire,12m,Number,DTaP_IPV_Hib,6860
8a_8b_8c,2018-19,E12000006,East of England,E10000003,Cambridgeshire,12m,Number,Rota,6723
8a_8b_8c,2018-19,E12000006,East of England,E10000003,Cambridgeshire,12m,Number,PCV,6914
8a_8b_8c,2018-19,E12000006,East of England,E10000003,Cambridgeshire,12m,Number,MenB,6849
8a_8b_8c,2018-19,E12000006,East of England,E10000012,Essex,12m,Number,12m_Eligible_Pop,17219
8a_8b_8c,2018-19,E12000006,East of England,E10000012,Essex,12m,Number,DTaP_IPV_Hib,16153
8a_8b_8c,2018-19,E12000006,East of England,E10000012,Essex,12m,Number,Rota,15855
8a_8b_8c,2018-19,E12000006,East of England,E10000012,Essex,12m,Number,PCV,16246
8a_8b_8c,2018-19,E12000006,East of England,E10000012,Essex,12m,Number,MenB,16167
8a_8b_8c,2018-19,E12000006,East of England,E10000015,Hertfordshire,12m,Number,12m_Eligible_Pop,14134
8a_8b_8c,2018-19,E12000006,East of England,E10000015,Hertfordshire,12m,Number,DTaP_IPV_Hib,12507
8a_8b_8c,2018-19,E12000006,East of England,E10000015,Hertfordshire,12m,Number,Rota,12552
8a_8b_8c,2018-19,E12000006,East of England,E10000015,Hertfordshire,12m,Number,PCV,12833
8a_8b_8c,2018-19,E12000006,East of England,E10000015,Hertfordshire,12m,Number,MenB,12800
8a_8b_8c,2018-19,E12000006,East of England,E10000020,Norfolk,12m,Number,12m_Eligible_Pop,8616
8a_8b_8c,2018-19,E12000006,East of England,E10000020,Norfolk,12m,Number,DTaP_IPV_Hib,8175
8a_8b_8c,2018-19,E12000006,East of England,E10000020,Norfolk,12m,Number,Rota,7916
8a_8b_8c,2018-19,E12000006,East of England,E10000020,Norfolk,12m,Number,PCV,8197
8a_8b_8c,2018-19,E12000006,East of England,E10000020,Norfolk,12m,Number,MenB,8127
8a_8b_8c,2018-19,E12000006,East of England,E10000029,Suffolk,12m,Number,12m_Eligible_Pop,7661
8a_8b_8c,2018-19,E12000006,East of England,E10000029,Suffolk,12m,Number,DTaP_IPV_Hib,7238
8a_8b_8c,2018-19,E12000006,East of England,E10000029,Suffolk,12m,Number,Rota,7081
8a_8b_8c,2018-19,E12000006,East of England,E10000029,Suffolk,12m,Number,PCV,7262
8a_8b_8c,2018-19,E12000006,East of England,E10000029,Suffolk,12m,Number,MenB,7232
8a_8b_8c,2018-19,E12000007,London,E09000002,Barking and Dagenham,12m,Number,12m_Eligible_Pop,3568
8a_8b_8c,2018-19,E12000007,London,E09000002,Barking and Dagenham,12m,Number,DTaP_IPV_Hib,3049
8a_8b_8c,2018-19,E12000007,London,E09000002,Barking and Dagenham,12m,Number,Rota,3122
8a_8b_8c,2018-19,E12000007,London,E09000002,Barking and Dagenham,12m,Number,PCV,3150
8a_8b_8c,2018-19,E12000007,London,E09000002,Barking and Dagenham,12m,Number,MenB,3110
8a_8b_8c,2018-19,E12000007,London,E09000003,Barnet,12m,Number,12m_Eligible_Pop,5396
8a_8b_8c,2018-19,E12000007,London,E09000003,Barnet,12m,Number,DTaP_IPV_Hib,4670
8a_8b_8c,2018-19,E12000007,London,E09000003,Barnet,12m,Number,Rota,4509
8a_8b_8c,2018-19,E12000007,London,E09000003,Barnet,12m,Number,PCV,4710
8a_8b_8c,2018-19,E12000007,London,E09000003,Barnet,12m,Number,MenB,4597
8a_8b_8c,2018-19,E12000007,London,E09000004,Bexley,12m,Number,12m_Eligible_Pop,3141
8a_8b_8c,2018-19,E12000007,London,E09000004,Bexley,12m,Number,DTaP_IPV_Hib,2866
8a_8b_8c,2018-19,E12000007,London,E09000004,Bexley,12m,Number,Rota,2799
8a_8b_8c,2018-19,E12000007,London,E09000004,Bexley,12m,Number,PCV,2860
8a_8b_8c,2018-19,E12000007,London,E09000004,Bexley,12m,Number,MenB,2851
8a_8b_8c,2018-19,E12000007,London,E09000005,Brent,12m,Number,12m_Eligible_Pop,4920
8a_8b_8c,2018-19,E12000007,London,E09000005,Brent,12m,Number,DTaP_IPV_Hib,4383
8a_8b_8c,2018-19,E12000007,London,E09000005,Brent,12m,Number,Rota,4188
8a_8b_8c,2018-19,E12000007,London,E09000005,Brent,12m,Number,PCV,4365
8a_8b_8c,2018-19,E12000007,London,E09000005,Brent,12m,Number,MenB,4256
8a_8b_8c,2018-19,E12000007,London,E09000006,Bromley,12m,Number,12m_Eligible_Pop,4408
8a_8b_8c,2018-19,E12000007,London,E09000006,Bromley,12m,Number,DTaP_IPV_Hib,4110
8a_8b_8c,2018-19,E12000007,London,E09000006,Bromley,12m,Number,Rota,3957
8a_8b_8c,2018-19,E12000007,London,E09000006,Bromley,12m,Number,PCV,4123
8a_8b_8c,2018-19,E12000007,London,E09000006,Bromley,12m,Number,MenB,4067
8a_8b_8c,2018-19,E12000007,London,E09000007,Camden,12m,Number,12m_Eligible_Pop,2684
8a_8b_8c,2018-19,E12000007,London,E09000007,Camden,12m,Number,DTaP_IPV_Hib,2230
8a_8b_8c,2018-19,E12000007,London,E09000007,Camden,12m,Number,Rota,2156
8a_8b_8c,2018-19,E12000007,London,E09000007,Camden,12m,Number,PCV,2243
8a_8b_8c,2018-19,E12000007,London,E09000007,Camden,12m,Number,MenB,2188
8a_8b_8c,2018-19,E12000007,London,E09000008,Croydon,12m,Number,12m_Eligible_Pop,5304
8a_8b_8c,2018-19,E12000007,London,E09000008,Croydon,12m,Number,DTaP_IPV_Hib,4584
8a_8b_8c,2018-19,E12000007,London,E09000008,Croydon,12m,Number,Rota,4527
8a_8b_8c,2018-19,E12000007,London,E09000008,Croydon,12m,Number,PCV,4634
8a_8b_8c,2018-19,E12000007,London,E09000008,Croydon,12m,Number,MenB,4550
8a_8b_8c,2018-19,E12000007,London,E09000009,Ealing,12m,Number,12m_Eligible_Pop,5304
8a_8b_8c,2018-19,E12000007,London,E09000009,Ealing,12m,Number,DTaP_IPV_Hib,4799
8a_8b_8c,2018-19,E12000007,London,E09000009,Ealing,12m,Number,Rota,4608
8a_8b_8c,2018-19,E12000007,London,E09000009,Ealing,12m,Number,PCV,4768
8a_8b_8c,2018-19,E12000007,London,E09000009,Ealing,12m,Number,MenB,4772
8a_8b_8c,2018-19,E12000007,London,E09000010,Enfield,12m,Number,12m_Eligible_Pop,4527
8a_8b_8c,2018-19,E12000007,London,E09000010,Enfield,12m,Number,DTaP_IPV_Hib,3864
8a_8b_8c,2018-19,E12000007,London,E09000010,Enfield,12m,Number,Rota,3757
8a_8b_8c,2018-19,E12000007,London,E09000010,Enfield,12m,Number,PCV,3887
8a_8b_8c,2018-19,E12000007,London,E09000010,Enfield,12m,Number,MenB,3851
8a_8b_8c,2018-19,E12000007,London,E09000011,Greenwich,12m,Number,12m_Eligible_Pop,4518
8a_8b_8c,2018-19,E12000007,London,E09000011,Greenwich,12m,Number,DTaP_IPV_Hib,4069
8a_8b_8c,2018-19,E12000007,London,E09000011,Greenwich,12m,Number,Rota,3952
8a_8b_8c,2018-19,E12000007,London,E09000011,Greenwich,12m,Number,PCV,4104
8a_8b_8c,2018-19,E12000007,London,E09000011,Greenwich,12m,Number,MenB,4040
8a_8b_8c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),12m,Number,12m_Eligible_Pop,4354
8a_8b_8c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),12m,Number,DTaP_IPV_Hib,3185
8a_8b_8c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),12m,Number,Rota,2965
8a_8b_8c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),12m,Number,PCV,3306
8a_8b_8c,2018-19,E12000007,London,E09000012,Hackney (inc. City of London),12m,Number,MenB,3235
8a_8b_8c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,12m,Number,12m_Eligible_Pop,2390
8a_8b_8c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,12m,Number,DTaP_IPV_Hib,2059
8a_8b_8c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,12m,Number,Rota,1997
8a_8b_8c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,12m,Number,PCV,2073
8a_8b_8c,2018-19,E12000007,London,E09000013,Hammersmith and Fulham,12m,Number,MenB,2053
8a_8b_8c,2018-19,E12000007,London,E09000014,Haringey,12m,Number,12m_Eligible_Pop,3891
8a_8b_8c,2018-19,E12000007,London,E09000014,Haringey,12m,Number,DTaP_IPV_Hib,3208
8a_8b_8c,2018-19,E12000007,London,E09000014,Haringey,12m,Number,Rota,3160
8a_8b_8c,2018-19,E12000007,London,E09000014,Haringey,12m,Number,PCV,3237
8a_8b_8c,2018-19,E12000007,London,E09000014,Haringey,12m,Number,MenB,3201
8a_8b_8c,2018-19,E12000007,London,E09000015,Harrow,12m,Number,12m_Eligible_Pop,3536
8a_8b_8c,2018-19,E12000007,London,E09000015,Harrow,12m,Number,DTaP_IPV_Hib,3110
8a_8b_8c,2018-19,E12000007,London,E09000015,Harrow,12m,Number,Rota,3002
8a_8b_8c,2018-19,E12000007,London,E09000015,Harrow,12m,Number,PCV,3108
8a_8b_8c,2018-19,E12000007,London,E09000015,Harrow,12m,Number,MenB,3024
8a_8b_8c,2018-19,E12000007,London,E09000016,Havering,12m,Number,12m_Eligible_Pop,3428
8a_8b_8c,2018-19,E12000007,London,E09000016,Havering,12m,Number,DTaP_IPV_Hib,3081
8a_8b_8c,2018-19,E12000007,London,E09000016,Havering,12m,Number,Rota,3091
8a_8b_8c,2018-19,E12000007,London,E09000016,Havering,12m,Number,PCV,3120
8a_8b_8c,2018-19,E12000007,London,E09000016,Havering,12m,Number,MenB,3103
8a_8b_8c,2018-19,E12000007,London,E09000017,Hillingdon,12m,Number,12m_Eligible_Pop,4285
8a_8b_8c,2018-19,E12000007,London,E09000017,Hillingdon,12m,Number,DTaP_IPV_Hib,3899
8a_8b_8c,2018-19,E12000007,London,E09000017,Hillingdon,12m,Number,Rota,3752
8a_8b_8c,2018-19,E12000007,London,E09000017,Hillingdon,12m,Number,PCV,3898
8a_8b_8c,2018-19,E12000007,London,E09000017,Hillingdon,12m,Number,MenB,3793
8a_8b_8c,2018-19,E12000007,London,E09000018,Hounslow,12m,Number,12m_Eligible_Pop,4283
8a_8b_8c,2018-19,E12000007,London,E09000018,Hounslow,12m,Number,DTaP_IPV_Hib,3803
8a_8b_8c,2018-19,E12000007,London,E09000018,Hounslow,12m,Number,Rota,3685
8a_8b_8c,2018-19,E12000007,London,E09000018,Hounslow,12m,Number,PCV,3837
8a_8b_8c,2018-19,E12000007,London,E09000018,Hounslow,12m,Number,MenB,3816
8a_8b_8c,2018-19,E12000007,London,E09000019,Islington,12m,Number,12m_Eligible_Pop,2901
8a_8b_8c,2018-19,E12000007,London,E09000019,Islington,12m,Number,DTaP_IPV_Hib,2508
8a_8b_8c,2018-19,E12000007,London,E09000019,Islington,12m,Number,Rota,2478
8a_8b_8c,2018-19,E12000007,London,E09000019,Islington,12m,Number,PCV,2518
8a_8b_8c,2018-19,E12000007,London,E09000019,Islington,12m,Number,MenB,2494
8a_8b_8c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,12m,Number,12m_Eligible_Pop,2409
8a_8b_8c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,12m,Number,DTaP_IPV_Hib,1966
8a_8b_8c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,12m,Number,Rota,1859
8a_8b_8c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,12m,Number,PCV,1990
8a_8b_8c,2018-19,E12000007,London,E09000020,Kensington and Chelsea,12m,Number,MenB,1969
8a_8b_8c,2018-19,E12000007,London,E09000021,Kingston upon Thames,12m,Number,12m_Eligible_Pop,2485
8a_8b_8c,2018-19,E12000007,London,E09000021,Kingston upon Thames,12m,Number,DTaP_IPV_Hib,2162
8a_8b_8c,2018-19,E12000007,London,E09000021,Kingston upon Thames,12m,Number,Rota,2188
8a_8b_8c,2018-19,E12000007,London,E09000021,Kingston upon Thames,12m,Number,PCV,2225
8a_8b_8c,2018-19,E12000007,London,E09000021,Kingston upon Thames,12m,Number,MenB,2177
8a_8b_8c,2018-19,E12000007,London,E09000022,Lambeth,12m,Number,12m_Eligible_Pop,4541
8a_8b_8c,2018-19,E12000007,London,E09000022,Lambeth,12m,Number,DTaP_IPV_Hib,3970
8a_8b_8c,2018-19,E12000007,London,E09000022,Lambeth,12m,Number,Rota,3848
8a_8b_8c,2018-19,E12000007,London,E09000022,Lambeth,12m,Number,PCV,3983
8a_8b_8c,2018-19,E12000007,London,E09000022,Lambeth,12m,Number,MenB,3912
8a_8b_8c,2018-19,E12000007,London,E09000023,Lewisham,12m,Number,12m_Eligible_Pop,4838
8a_8b_8c,2018-19,E12000007,London,E09000023,Lewisham,12m,Number,DTaP_IPV_Hib,4310
8a_8b_8c,2018-19,E12000007,London,E09000023,Lewisham,12m,Number,Rota,4130
8a_8b_8c,2018-19,E12000007,London,E09000023,Lewisham,12m,Number,PCV,4318
8a_8b_8c,2018-19,E12000007,London,E09000023,Lewisham,12m,Number,MenB,4245
8a_8b_8c,2018-19,E12000007,London,E09000024,Merton,12m,Number,12m_Eligible_Pop,2644
8a_8b_8c,2018-19,E12000007,London,E09000024,Merton,12m,Number,DTaP_IPV_Hib,2391
8a_8b_8c,2018-19,E12000007,London,E09000024,Merton,12m,Number,Rota,2359
8a_8b_8c,2018-19,E12000007,London,E09000024,Merton,12m,Number,PCV,2398
8a_8b_8c,2018-19,E12000007,London,E09000024,Merton,12m,Number,MenB,2353
8a_8b_8c,2018-19,E12000007,London,E09000025,Newham,12m,Number,12m_Eligible_Pop,5986
8a_8b_8c,2018-19,E12000007,London,E09000025,Newham,12m,Number,DTaP_IPV_Hib,5141
8a_8b_8c,2018-19,E12000007,London,E09000025,Newham,12m,Number,Rota,5003
8a_8b_8c,2018-19,E12000007,London,E09000025,Newham,12m,Number,PCV,5187
8a_8b_8c,2018-19,E12000007,London,E09000025,Newham,12m,Number,MenB,5092
8a_8b_8c,2018-19,E12000007,London,E09000026,Redbridge,12m,Number,12m_Eligible_Pop,4726
