CTRY,SC_KNOWL,UND_SCSCI,SC_DZ,SC_POET,SC_PS,SC_SS,SC_UNI,SCINFO_30D,MDHINFO_30D,SC_INT,MDH_INT,CONF_NGO,CONF_HOSP,TRU_NEIGHB,TRU_SCI,TRU_JO,TRU_HCW,TRU_NGOPPL,TRU_TH,TRU_SC,TRUSCI_ACCINFO,TRUSCIUNI_BEN,TRUSCIUNI_HON,TRUSCICOM_BEN,TRUSCICOM_HON,SCI_BENPPL,SCI_BENRESP,SCTECH_IMPRLIFE,SCTECH_JOBS,TRU_PPLADV,TRU_HCWADV,HRD_VAC,VAC_IMPTCH,VAC_SF,VAC_EFF,TRUSCI_IDX,TRUSCI_LVL,VW_SC,AGE,AGE_CAT,GEN,EDU,LIV_AR,RGN,SUBJ_HHI,CTRY_INC,EMP_STAT
28,2,1,1,2,1,1,2,2,2,1,1,98,1,2,98,98,2,98,98,2,2,98,1,98,3,3,2,2,1,3,3,1,5,4,1,0.0,99,4,35,2,1,2,2,11,1,4,1
28,3,3,1,98,1,1,2,2,2,2,1,1,1,2,2,2,2,2,4,3,2,2,2,2,3,2,1,1,1,3,2,1,1,1,2,3.0,2,2,29,1,2,2,2,11,1,4,1
28,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4.0,3,1,42,2,2,3,2,11,1,4,1
28,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3.8,3,1,40,2,1,3,2,11,1,4,3
28,3,3,1,2,1,1,97,1,2,1,1,98,1,1,3,4,2,4,4,2,2,2,2,3,3,1,1,1,1,3,2,1,1,1,2,2.6,2,1,16,1,2,2,2,11,2,4,6
28,2,2,1,2,1,1,97,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,3,2,1,1,1,1,4.0,3,1,42,2,1,2,2,11,2,4,1
28,3,3,1,2,1,1,97,1,1,1,1,98,1,2,2,3,2,3,3,2,3,3,3,3,3,1,1,1,1,3,2,1,1,2,2,2.2,1,1,15,1,2,2,2,11,2,4,6
28,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,2,2,2,3.0,2,2,36,2,1,2,2,11,1,4,1
28,3,2,1,2,1,1,97,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,2,3,2,1,2,2,2,2.8,2,2,27,1,1,2,2,11,2,4,3
28,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,3,1,1,2,3,3,3,2,1,1,1,3,1,1,1,1,1,3.0,2,2,27,1,2,3,2,11,1,4,1
28,2,3,1,2,1,1,1,2,2,2,2,98,1,2,3,3,2,3,3,2,2,2,2,2,2,1,1,1,1,3,1,1,2,2,2,2.8,2,1,64,3,2,2,2,11,1,4,6
28,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,3,1,1,2,2,2,2,2,1,1,1,3,1,1,1,1,1,3.4,2,2,19,1,1,2,2,11,1,4,1
28,3,3,1,2,1,1,97,2,2,2,2,2,1,2,3,3,2,3,3,3,3,3,3,3,3,2,1,1,1,3,1,1,3,3,3,2.0,1,2,55,3,1,2,2,11,3,4,2
28,2,2,1,1,1,1,1,2,2,1,1,98,1,2,3,3,2,2,3,2,2,3,3,3,3,2,1,1,2,3,2,1,2,2,2,2.2,1,2,50,3,2,2,2,11,1,4,1
28,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,2,2,2,2,2,2,1,1,1,3,3,2,1,3,3,3,3.0,2,1,70,3,1,3,2,11,1,4,1
28,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,3,2,1,2,2,2,2.2,1,1,47,2,1,3,2,11,1,4,1
28,2,2,1,2,1,1,97,2,2,2,2,2,1,3,3,3,1,3,3,2,2,2,2,2,2,1,1,1,1,3,2,1,2,2,2,2.8,2,1,48,2,1,2,2,11,2,4,1
28,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,2,2,2,3.0,2,1,34,2,2,3,2,11,1,4,1
28,2,2,1,2,1,1,1,1,1,1,1,2,1,2,3,3,2,3,3,2,2,2,2,2,2,1,1,1,1,3,2,1,3,3,3,2.8,2,1,43,2,2,3,2,11,1,4,1
28,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,2,2,2,2,2,2,2,1,1,3,3,2,1,2,2,2,2.8,2,2,20,1,2,2,2,11,1,4,6
28,1,2,1,2,1,1,97,2,2,1,1,98,1,2,3,3,1,2,3,3,2,3,3,3,3,3,98,98,3,3,1,1,2,1,1,2.2,1,99,16,1,2,2,2,11,1,4,6
28,4,4,98,98,2,97,97,2,2,2,1,1,1,3,98,1,1,1,1,2,2,98,98,98,98,98,98,1,1,3,1,1,1,1,1,0.0,99,99,74,3,1,1,2,11,2,4,6
28,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,3,2,2,4,1,2,2,3,3,3,2,1,1,1,3,1,1,1,1,2,2.6,2,2,24,1,1,2,2,11,2,4,1
28,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,1,1,1,1,2,2,1,1,1,3,3,1,1,1,1,1,3.6,3,1,33,2,1,3,2,11,2,4,1
28,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,3.8,3,1,30,2,1,2,2,11,2,4,1
28,3,2,1,2,1,2,97,2,2,2,2,98,1,2,2,2,1,98,3,1,1,98,98,98,98,2,2,1,2,3,1,1,1,99,2,0.0,99,3,25,1,2,2,2,11,2,4,1
28,2,2,1,1,1,1,97,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,3,1,1,2,1,2,3.6,3,1,16,1,1,2,2,11,1,4,6
28,2,2,1,2,1,1,2,1,1,1,1,98,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,3,1,1,2,1,1,3.6,3,1,15,1,2,1,2,11,1,4,6
28,2,2,1,98,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,98,98,1,1,3,1,1,2,2,1,3.0,2,99,27,1,2,3,2,11,1,4,1
28,2,2,1,2,1,1,1,1,1,1,1,2,1,2,98,3,2,3,3,2,2,2,98,2,98,3,98,1,3,3,1,1,1,2,2,3.0,2,99,17,1,1,2,2,11,1,4,6
28,2,2,1,2,1,1,97,1,1,1,1,1,1,1,2,2,1,2,98,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,3.8,3,1,16,1,2,2,2,11,1,4,6
28,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,3,2,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,3.0,2,2,31,2,2,3,2,11,1,4,6
29,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,2,1,1,3,3,2,1,3,3,3,2.6,2,2,37,2,2,3,1,10,1,4,1
29,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,4,4,4,3.0,2,3,51,3,2,2,1,10,1,4,6
29,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,4,1,4,98,1,1,1,1,1,1,1,1,1,2,3,1,1,2,3,1,4.0,3,1,27,1,1,3,2,10,1,4,1
29,3,2,1,2,1,1,2,2,1,1,1,2,1,4,2,4,2,3,4,2,2,3,1,2,2,1,1,1,98,1,2,1,2,3,3,3.0,2,1,30,2,1,3,1,10,2,4,1
29,3,2,1,2,1,1,2,1,1,1,1,2,98,2,2,3,2,3,3,2,2,2,1,2,2,3,1,1,2,1,2,1,3,3,3,3.2,2,2,35,2,2,3,1,10,1,4,1
29,4,3,1,2,1,1,2,2,2,2,1,2,2,3,3,4,2,4,4,2,2,2,4,2,3,3,2,1,2,3,2,1,3,3,3,2.4,1,4,65,3,1,2,1,10,3,4,6
29,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,3,2,1,2,2,2,3.4,2,1,48,2,2,3,2,10,1,4,3
29,3,3,1,2,1,1,2,2,1,2,1,1,2,3,3,2,3,2,2,2,3,2,2,3,2,2,2,2,3,1,2,1,3,3,3,2.4,1,3,49,2,2,2,2,10,2,4,1
29,2,2,1,2,1,1,2,2,2,1,1,1,1,2,98,2,2,2,3,2,2,2,2,2,2,2,98,1,98,3,2,1,2,2,2,3.0,2,99,36,2,2,3,1,10,2,4,1
29,2,3,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,3,2,98,2,2,2,2,1,1,1,98,3,2,1,2,3,2,3.0,2,1,81,3,2,2,2,10,2,4,6
29,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,2,3.4,2,2,30,2,1,3,2,10,2,4,1
29,2,2,2,2,2,1,2,2,2,2,1,2,1,2,3,3,2,3,3,2,3,2,4,2,2,2,2,1,2,3,2,1,2,2,2,2.2,1,3,77,3,2,2,1,10,2,4,2
29,3,2,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,2,2,3.8,3,1,24,1,1,2,2,10,2,4,6
29,3,3,1,2,1,1,2,1,1,1,1,1,1,98,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,3,1,1,1,3,1,3.4,2,2,49,2,1,2,1,10,1,4,1
29,2,1,1,2,1,1,1,2,1,1,1,2,1,2,2,3,1,4,2,1,1,2,2,2,2,1,1,1,2,3,2,1,2,3,1,3.2,2,1,39,2,1,3,1,10,2,4,1
29,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,2,1,2,3,2,3.4,2,2,30,2,1,2,1,10,2,4,1
29,4,3,1,2,98,1,1,2,1,2,1,98,1,2,2,3,2,3,4,2,2,2,2,2,2,2,98,1,2,3,2,1,1,2,1,3.0,2,99,69,3,2,2,2,10,2,4,4
29,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,3,3,3,3.0,2,2,45,2,1,1,1,10,1,4,1
29,3,2,1,2,1,1,2,2,1,2,1,2,1,4,2,3,3,4,4,2,2,3,2,3,2,3,2,2,2,3,2,1,1,3,3,2.6,2,4,23,1,2,2,1,10,2,4,1
29,3,2,1,1,1,1,1,2,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,3,1,2,1,2,3,3,3.0,2,1,63,3,1,3,2,10,3,4,1
29,3,3,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,2,2,2,3.0,2,1,53,3,1,3,2,10,2,4,2
29,3,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,5,1,1,1,1,1,3.8,3,2,52,3,1,3,2,10,2,4,2
29,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,3,1,1,3,3,3,3.6,3,1,54,3,2,2,2,10,1,4,6
29,4,3,1,2,1,1,2,2,1,2,2,2,1,4,3,4,2,3,4,2,2,3,2,3,2,2,1,1,2,3,2,1,3,3,3,2.4,1,2,16,1,2,1,1,10,1,4,6
29,3,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,4,2,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3.8,3,1,35,2,1,2,1,10,1,4,1
29,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,4,2,98,2,2,2,2,2,2,1,3,3,2,1,99,3,2,3.0,2,3,61,3,1,3,1,10,3,4,1
29,3,2,1,2,1,1,2,1,1,1,1,98,1,2,2,3,2,98,2,2,2,2,2,2,2,2,1,1,3,3,2,1,3,3,3,3.0,2,2,65,3,2,2,1,10,2,4,1
29,2,2,1,2,1,1,2,2,1,1,1,2,1,2,98,2,2,2,2,1,3,2,2,3,2,2,1,1,3,3,2,1,3,3,3,2.5,2,2,70,3,2,2,1,10,1,4,6
29,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,3,2,3,2,1,2,2,1,2,2,1,1,1,1,3,2,1,2,3,2,3.2,2,1,28,1,2,3,1,10,2,4,1
29,3,2,1,2,1,1,2,2,2,1,1,1,2,2,1,3,3,2,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4.0,3,1,33,2,1,2,2,10,1,4,1
29,1,1,1,2,1,1,1,1,1,1,1,2,1,3,1,4,1,3,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,4.0,3,1,30,2,2,3,2,10,1,4,1
29,3,2,1,2,1,1,1,2,1,1,1,1,1,4,2,2,2,4,4,2,2,2,2,3,2,3,2,1,1,3,2,1,2,3,3,2.8,2,4,100,3,2,3,2,10,1,4,5
29,3,2,1,2,1,1,1,2,1,1,1,98,1,2,2,4,2,2,2,2,3,2,2,2,2,2,1,1,3,3,2,1,2,3,2,2.8,2,2,32,2,1,2,2,10,2,4,1
29,3,2,1,2,1,1,2,2,2,1,1,2,1,98,1,4,2,2,98,2,3,3,2,1,1,1,98,1,3,3,1,1,1,1,1,3.0,2,99,75,3,1,3,2,10,1,4,3
29,3,3,1,2,1,1,1,2,1,1,1,2,1,3,2,2,2,3,2,2,98,3,3,3,3,1,2,1,2,1,2,1,2,3,3,2.25,1,3,22,1,1,3,1,10,2,4,6
29,3,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,2,1,2,4,2,3.0,2,1,20,1,1,2,1,10,1,4,1
29,1,2,2,2,1,1,2,2,1,2,1,2,1,2,2,3,2,3,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,3,3,3.2,2,3,39,2,2,2,2,10,2,4,1
29,3,3,1,1,1,1,2,2,2,1,2,2,1,98,4,4,3,3,98,3,3,4,2,2,2,2,2,1,2,98,2,1,3,3,3,2.0,1,3,29,1,1,2,2,10,2,4,1
29,3,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,3,2,1,2,3,2,3.6,3,1,26,1,1,2,2,10,1,4,1
29,3,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,98,98,1,1,1,98,3,2,1,99,99,99,4.0,3,1,80,3,2,3,2,10,3,4,6
29,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,3,2,1,2,3,2,3.0,2,3,51,3,1,2,2,10,2,4,1
29,2,2,1,2,2,1,2,2,1,1,1,2,1,3,2,3,2,3,2,2,2,3,2,3,2,1,1,1,1,1,2,1,2,3,3,2.6,2,1,42,2,1,2,1,10,2,4,1
29,3,2,1,98,1,1,2,2,2,2,1,1,1,3,2,3,2,3,98,2,2,2,2,3,3,2,2,1,2,3,2,1,2,2,3,2.8,2,3,17,1,2,1,2,10,1,4,6
29,2,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,3,2,3,2,2,1,1,3,3,2,1,3,3,2,2.6,2,2,38,2,2,3,2,10,1,4,1
29,3,2,1,2,1,1,2,1,1,1,1,98,1,2,1,98,2,2,3,1,1,1,1,2,1,2,1,1,3,1,2,1,2,3,2,3.8,3,2,42,2,2,2,1,10,2,4,4
29,3,3,1,2,1,1,2,2,2,2,2,1,1,2,3,2,1,2,3,2,2,2,2,2,2,2,2,1,1,3,1,1,1,1,1,2.8,2,3,20,1,1,2,2,10,1,4,1
29,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,3,2,2,4,2,2,3,3,2,3,2,1,1,2,3,2,1,3,3,3,2.6,2,2,71,3,1,1,1,10,2,4,5
29,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,1,1,1,1,3,2,1,2,3,2,3.2,2,1,84,3,1,3,2,10,2,4,6
29,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,3,1,4,98,2,3,2,1,1,1,2,1,1,1,3,1,1,4,4,1,3.4,2,2,25,1,1,3,2,10,1,4,1
29,2,2,1,2,1,1,2,1,1,1,1,2,1,3,2,4,2,3,3,2,2,2,2,2,2,1,1,1,2,3,2,1,3,3,3,3.0,2,1,24,1,1,2,1,10,1,4,1
29,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,3,2,98,98,1,2,3,2,2,2,1,1,1,1,3,2,1,1,2,1,2.8,2,1,45,2,1,2,1,10,1,4,6
30,3,98,1,98,2,97,97,2,98,98,2,98,2,1,2,1,4,4,1,1,1,98,1,98,3,1,2,1,2,97,3,1,1,1,1,3.6666666666666696,3,3,53,3,1,1,1,10,3,3,1
30,3,3,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,5,1,1,1,1,1,3.0,2,1,24,1,2,3,1,10,1,3,1
30,3,4,1,2,1,97,97,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,1,1,1,3.0,2,2,32,2,1,1,1,10,3,3,2
30,3,3,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1,4,3,3.0,2,1,20,1,1,1,1,10,3,3,3
30,4,3,1,2,1,2,2,2,2,1,1,1,1,2,98,98,98,98,2,4,2,2,98,98,98,2,1,1,1,3,2,1,1,3,1,0.0,99,2,34,2,2,1,1,10,3,3,6
30,3,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,98,3,2,1,2,3,2,3.2,2,3,19,1,1,2,1,10,2,3,6
30,2,2,1,2,1,1,97,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4.0,3,1,16,1,1,2,2,10,1,3,6
30,4,4,98,98,2,2,2,2,2,2,2,1,1,2,98,2,2,2,2,2,98,2,2,2,99,98,1,98,98,3,99,1,2,2,2,3.0,2,99,63,3,1,1,1,10,3,3,6
30,3,3,2,2,2,2,97,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,4,4.0,3,3,16,1,1,1,1,10,3,3,6
30,2,2,1,2,1,1,97,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,5,1,1,1,1,1,3.2,2,1,47,2,1,1,1,10,3,3,6
30,3,2,1,2,1,1,97,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1,1,2,3.0,2,1,17,1,2,2,2,10,2,3,6
30,2,3,1,2,1,1,97,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,3,2,1,2,3,3,3.4,2,1,17,1,1,2,2,10,1,3,6
30,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,2,1,2,2,2,3.0,2,2,23,1,2,2,2,10,1,3,1
30,4,4,2,2,1,97,97,2,1,2,1,2,1,1,3,2,3,3,3,3,3,3,4,3,3,2,2,1,2,1,2,1,1,1,1,1.8,1,3,51,3,1,1,1,10,3,3,6
30,3,2,1,2,1,1,97,1,1,1,1,1,2,3,3,3,3,3,3,1,4,3,3,1,98,1,1,1,1,3,3,1,1,1,1,2.2,1,1,53,3,1,1,1,10,3,3,5
30,4,4,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,98,98,98,1,2,1,2,1,1,1,1,3,98,1,1,1,1,3.5,2,1,25,1,2,2,2,10,1,3,1
30,1,2,1,2,2,1,97,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,3,1,1,1,1,3.8,3,3,23,1,1,1,1,10,1,3,6
30,2,2,1,2,1,1,97,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,2,3,1,1,1,1,1,3.6,3,1,20,1,1,2,1,10,2,3,2
30,3,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,3,1,2,1,1,1,2,3,1,1,1,1,1,3.2,2,1,17,1,1,2,1,10,2,3,4
30,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,3,3,1,1,2,2,2,2,3,2,1,1,2,3,2,1,1,3,1,3.0,2,2,18,1,1,2,1,10,3,3,1
30,3,3,1,2,1,1,97,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,3.2,2,1,15,1,1,2,1,10,2,3,2
30,3,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,2,2,3,3,2,3,2,1,1,1,3,2,1,1,4,2,2.6,2,2,21,1,1,3,1,10,3,3,2
30,2,2,1,98,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,3,2,1,1,2,2,3.2,2,1,28,1,1,2,1,10,2,3,2
30,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1,1,1,3.2,2,1,17,1,1,2,1,10,2,3,2
30,3,3,1,2,1,1,2,2,1,1,1,1,1,2,2,3,2,2,3,98,98,2,2,3,3,1,98,1,98,3,2,1,1,3,3,2.75,2,99,18,1,2,2,1,10,1,3,6
30,3,3,1,2,1,1,97,2,1,1,1,1,1,2,2,2,3,98,2,2,3,2,2,2,2,1,1,1,2,2,2,1,4,4,4,2.8,2,1,28,1,1,1,1,10,1,3,5
30,3,3,1,2,97,97,97,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,3,1,1,1,1,1,4.0,3,1,56,3,2,1,1,10,3,3,6
30,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,3,2,1,1,1,1,3.8,3,2,16,1,2,2,1,10,2,3,6
30,2,2,1,1,1,1,97,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,4,3,3.8,3,1,20,1,2,2,1,10,2,3,5
30,3,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,3,2,4,4,1,1,1,1,3,2,1,1,2,2,2.6,2,1,15,1,2,1,1,10,1,3,3
30,4,3,1,98,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1,2,1,3.0,2,1,26,1,1,2,2,10,2,3,1
30,3,2,1,2,2,1,97,1,1,1,1,98,1,2,2,98,2,98,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3.8,3,1,49,2,2,1,2,10,2,3,1
30,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,98,98,1,1,1,1,3,2,1,3,1,1,3.0,2,1,21,1,1,2,2,10,2,3,1
30,2,2,1,1,1,1,97,2,98,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,98,1,1,1,2,1,1,2,2,3.0,2,99,15,1,2,1,1,10,3,3,6
30,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,3,2,2,2,1,2,2,1,2,1,1,1,3,2,1,1,3,3,3.2,2,2,32,2,1,3,2,10,2,3,1
30,2,2,1,2,1,1,97,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,98,3,2,1,1,3,2,3.0,2,1,28,1,2,2,2,10,2,3,1
30,2,2,1,2,2,2,97,1,2,1,2,1,2,2,2,2,3,3,2,2,2,2,2,3,3,1,1,1,1,3,2,1,2,2,2,2.8,2,1,22,1,1,2,1,10,1,3,1
30,3,3,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,3,2,1,2,2,3,3.4,2,1,23,1,2,2,2,10,2,3,1
30,3,3,1,2,1,1,1,1,2,1,2,2,2,3,2,2,3,3,4,2,2,2,2,2,2,98,1,1,3,3,3,1,4,2,2,3.0,2,99,24,1,1,3,2,10,2,3,5
30,3,3,1,2,1,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,3.0,2,1,25,1,1,2,1,10,2,3,1
30,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3,2,2,3,3,3,2,1,1,1,2,1,3,1,3,2,2,2.4,1,1,20,1,1,3,2,10,2,3,5
30,3,3,1,2,1,1,97,2,2,1,1,1,1,2,2,2,2,1,1,2,3,2,2,2,1,2,1,1,1,3,2,1,1,1,1,2.8,2,2,28,1,2,2,2,10,2,3,2
30,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,3,1,1,2,1,1,3,4,1,1,2,1,2,3.2,2,2,21,1,2,2,2,10,1,3,2
30,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,3,2,2,1,2,1,2,2,1,2,1,1,1,1,3,1,2,1,2,3.2,2,2,21,1,2,2,1,10,2,3,1
30,3,3,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1,2,1,3.0,2,1,17,1,2,2,1,10,2,3,1
30,3,3,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,1,2,1,3.0,2,2,27,1,2,2,1,10,2,3,1
30,3,2,1,2,2,1,97,1,2,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,3,2,1,1,4,2,3.6,3,1,16,1,1,1,1,10,2,3,5
30,3,3,1,2,1,1,97,1,1,1,1,1,1,2,2,2,2,2,98,2,2,98,98,2,2,1,1,1,1,3,2,1,2,2,2,3.0,2,1,15,1,1,1,1,10,2,3,6
30,3,3,1,2,1,1,1,2,1,1,1,98,1,1,98,98,1,98,98,3,2,98,98,98,98,1,1,1,98,3,2,1,2,3,3,0.0,99,1,18,1,2,2,1,10,1,3,1
30,98,98,1,1,97,97,97,1,1,1,1,1,1,1,1,98,2,98,98,1,2,2,2,1,1,1,1,1,1,3,2,1,2,2,2,3.4,2,1,64,3,1,1,1,10,2,3,6
30,4,4,1,98,2,2,97,98,98,1,1,1,1,3,2,98,2,2,98,2,98,3,2,2,2,2,1,1,1,3,2,1,2,2,1,2.75,2,2,15,1,2,1,1,10,3,3,6
30,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,3,2,3,2,2,2,2,2,2,2,1,1,1,1,5,2,1,2,4,2,3.0,2,1,23,1,1,3,1,10,2,3,6
30,3,3,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,2,2,2,3.0,2,1,25,1,2,2,1,10,2,3,1
30,3,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,2,1,3.2,2,1,22,1,1,2,1,10,2,3,1
30,3,2,1,2,1,1,2,2,2,1,1,2,98,3,2,3,3,3,2,3,2,2,2,2,2,3,2,1,1,97,2,1,1,1,1,3.0,2,4,30,2,2,3,1,10,2,3,1
